Var1,Var2,Var3,Var4,Var5,Var6
4,2183772055,Mon Jun 15 14:57:57 PDT 2009,NO_QUERY,IamMsAlexis,"OMG @TianaTopNotch, you are so official! "
0,2009738175,Tue Jun 02 16:11:50 PDT 2009,NO_QUERY,darlingnikki01,"No cell service in novato  talk to yall tomorrow! Miss my baby â™¡ see you soon love. xoxo"
4,1964958537,Fri May 29 15:05:30 PDT 2009,NO_QUERY,Felicia600,"Shopping for tays present with Kate and Missy "
0,1999590409,Mon Jun 01 20:29:04 PDT 2009,NO_QUERY,JacobRios,"writing #ajax requests manually. i wish i could just use #jquery "
0,2189098198,Mon Jun 15 23:14:15 PDT 2009,NO_QUERY,jonasnessica,"Trying to write chapter 135..not really getting anywhere... "
4,2015402809,Wed Jun 03 04:34:10 PDT 2009,NO_QUERY,aar0nbemee,"@GraceeVeeBaby awwww nice girl "
0,2194767980,Tue Jun 16 10:14:07 PDT 2009,NO_QUERY,thej1nx,"I have a question to all men out there who are married or have a gf...are you truely loyal to her respectful? Who am I kidding 1/2 aren't "
0,1982459452,Sun May 31 11:15:06 PDT 2009,NO_QUERY,jessicatsang,"@JodieWanKenobie arrgh! i cant seem to log in :\ its really pissing me off. "
4,1999296695,Mon Jun 01 19:58:44 PDT 2009,NO_QUERY,jamesasthesky,"can you? 512 238 1905? "
4,1974527921,Sat May 30 13:19:00 PDT 2009,NO_QUERY,Debra_J,"Its a beautiful day to hang out by the pool! Lovin it... "
0,2221397412,Thu Jun 18 05:18:22 PDT 2009,NO_QUERY,CRUNCHbites,"@AureliaNg hi A2 baby! mizzoo.  must meet me up soonz. :&gt; twitter rocks!"
0,1994056219,Mon Jun 01 11:20:39 PDT 2009,NO_QUERY,lombelle,"June's gonna effing suck "
0,1970045275,Sat May 30 02:13:46 PDT 2009,NO_QUERY,AmericanMrs,"Having just got out of hosp last night looks like we're heading back "
0,1751952883,Sat May 09 20:41:04 PDT 2009,NO_QUERY,Olijah_Angel,"Lorenzo hates me.  weep weep. all I did was love music. weep weep."
4,2175769941,Mon Jun 15 01:57:01 PDT 2009,NO_QUERY,Emerald81,"@jordanknight J's ARMY knows what to do now for u guys...LET's GET THIS with NKOTB style  ha ha ha"
4,1824311371,Sun May 17 00:51:01 PDT 2009,NO_QUERY,hollygable,"Woken by crazy rain and wind outside window. Mm cosy in bed "
4,2014764781,Wed Jun 03 02:36:41 PDT 2009,NO_QUERY,prilly,"pretty excited... one of my best friends is pregnant with first baby "
0,2180919614,Mon Jun 15 11:07:13 PDT 2009,NO_QUERY,BirdoLovesPeach,"...just rememberd why I usually have Kent do the airport drop offs....she's barely gone and my heart already hurts! "
4,2180001544,Mon Jun 15 09:52:39 PDT 2009,NO_QUERY,MrKadir,"@fearshop The original? I saw that one from 2008  - Don't know if it's the original."
0,2187245757,Mon Jun 15 20:00:15 PDT 2009,NO_QUERY,ChristinaLeigh,"I've maybe twittered about this a millio times now, but I miss my niece. So bad, I can hardly stand it anymore.... "
4,1971382450,Sat May 30 06:58:41 PDT 2009,NO_QUERY,Ashlii16,"@DannyIsOrgasmic Mannie tapdancing? haha i must watch that  xx"
0,1958120296,Fri May 29 02:43:49 PDT 2009,NO_QUERY,oscarbpt,"@AubreyODay  Aubrey, i know i speek for a lot of fans when i say we miss seing you on T.V. I hope we will be seeing you again  ..."
0,2055999422,Sat Jun 06 10:20:28 PDT 2009,NO_QUERY,StephanieCoke,"How do i folllow peple?? Im stuck. "
4,1834402447,Mon May 18 02:47:52 PDT 2009,NO_QUERY,danger_skies,"Just watched the r:A DVD extra thanks to @sofiesunshine "
4,1967754199,Fri May 29 20:09:09 PDT 2009,NO_QUERY,elissakr2,"@hydro0520 both...just starting to look at the options.  we are the ag business, a little slow on these things "
4,1677926188,Sat May 02 04:42:27 PDT 2009,NO_QUERY,ilovepie,"http://twitpic.com/4ebtx - Finished the shopping "
0,1470035711,Tue Apr 07 08:09:18 PDT 2009,NO_QUERY,katzr2000,"I don't wanna have a root canal "
0,2217817916,Wed Jun 17 21:25:53 PDT 2009,NO_QUERY,acloud45,"Bittersweet...what an amazing night...but so sad its over! "
4,2054641516,Sat Jun 06 07:47:25 PDT 2009,NO_QUERY,johnnnaa,"Oooh cutish boy "
4,2067742001,Sun Jun 07 12:52:48 PDT 2009,NO_QUERY,jantielens,"Just got back from a great U2U weekend in London. Tomorrow it will be Copenhagen, although I'd prefer to stay home with my girls. "
4,1573457578,Tue Apr 21 01:15:42 PDT 2009,NO_QUERY,LoveQueenstown,"@aliceletts Thanks for posting your photo on: http://bit.ly/fMWos ...some stunning photography! Coupled with an awesome subject of course "
4,1834884747,Mon May 18 04:30:38 PDT 2009,NO_QUERY,bobbychariot,"@MmmBaileys Don't change for other people - you're just fine as you are. Those that mind don't matter, those that matter don't mind...  x"
4,1971876159,Sat May 30 08:05:18 PDT 2009,NO_QUERY,aligantz,"@danoleary wow, I'm impressed! You'll be addicted before you know it "
0,2186177377,Mon Jun 15 18:28:00 PDT 2009,NO_QUERY,HannahBelle22,"@diamondback128 hi boyfriend. You are laying right next to me. I'm bored. But you don't feel good  feel better baby. I looooove you!"
4,1968767381,Fri May 29 22:10:07 PDT 2009,NO_QUERY,tasyaanavianda,"No sign at all  but it's ok I'm fine  it's alright...alright Sem...always ok for you "
0,2203612487,Wed Jun 17 00:07:49 PDT 2009,NO_QUERY,aryanmaine,"It's cold in here, "
0,2267277854,Sun Jun 21 09:55:05 PDT 2009,NO_QUERY,sinthetik1,"happy father's day to all the wonderful daddies out there...now off to find a vanity for the bathroom since this one is too big "
4,2002195842,Tue Jun 02 03:27:52 PDT 2009,NO_QUERY,B_Tab,"Good Morning Tweeps!  Extra early start today, leaving here in 15 minutes! "
4,1979239870,Sun May 31 02:12:08 PDT 2009,NO_QUERY,Aimsie,"@icebergstorm hah nooo no film premiere. Just shopping and drinks! "
4,1557090974,Sun Apr 19 01:57:59 PDT 2009,NO_QUERY,samsnowfinch,"@tueyx snow likes "
4,1564367677,Mon Apr 20 03:08:45 PDT 2009,NO_QUERY,BossTycoonLZ,"@ER305 goodmorning sunshine  how r u doinnn"
4,1880298099,Fri May 22 00:45:07 PDT 2009,NO_QUERY,redrobinrockn,"@MaheshKukreja  my pleasure always sweetie, hope school's going ok! "
0,2065785899,Sun Jun 07 09:17:10 PDT 2009,NO_QUERY,ZOMFGG,"Lets twitt it!   There's cheer tomorrow from 8am- 12pm break 2pm- 5pm. Nice eyh?  Btw, tomorrow is our last day with Steph, the coach "
4,1678291198,Sat May 02 06:12:55 PDT 2009,NO_QUERY,DavidMolyneux93,"Just searching things up on the net for NYC in February 2010.  Yes, three day weekend as Bank Holiday Monday! Now May 2009! "
0,2047624519,Fri Jun 05 13:55:58 PDT 2009,NO_QUERY,ashcakes87,"@Cortista Yeah i know  sorry so late responding..."
4,2190224396,Tue Jun 16 02:07:10 PDT 2009,NO_QUERY,vintagy,"@mydc no, it'll lay eggs in ur mom "
0,2183188611,Mon Jun 15 14:09:56 PDT 2009,NO_QUERY,tiggerytang,"@yellowchicken Cheyenne has been really good and calm today considering I have spent the day at home with her; am recovering from surgery "
0,2051214628,Fri Jun 05 21:09:26 PDT 2009,NO_QUERY,jamanda_fay,"@backstreetboys I just wanted to give you guys a heads up that two more songs have been leaked onto the internet, Hologram and Shattered. "
0,1792416031,Wed May 13 23:04:19 PDT 2009,NO_QUERY,defyer,"&quot;You have me. You just don't want me.&quot; "
4,1573213974,Tue Apr 21 00:10:48 PDT 2009,NO_QUERY,Nadin89,"omg i am really blind "
0,1824235059,Sun May 17 00:32:47 PDT 2009,NO_QUERY,cokeman,"Mmmmm my bed feels sooo good.  Too bad it's empty "
4,1881146888,Fri May 22 03:45:22 PDT 2009,NO_QUERY,Karinaland,"@nickybyrneoffic  Eek, that IS early! Have a nice and rainless day "
0,2225224858,Thu Jun 18 10:27:47 PDT 2009,NO_QUERY,DavidSohmers,"http://twitpic.com/7q0x0 - At yankee game. In rain delay "
4,1684953760,Sat May 02 22:33:58 PDT 2009,NO_QUERY,sunny525,"@KYAnnie1 LOVED IT!  Did you see Nancy O'Dell's hat??  OMG, I loved it!  Mine That Bird totally came up out of nowhere.  Very exciting! "
4,2189840184,Tue Jun 16 01:02:52 PDT 2009,NO_QUERY,chaz81,"@braveheart76 very cute "
4,1970034902,Sat May 30 02:11:10 PDT 2009,NO_QUERY,tejasjulia,"@Xanthetwirls pretty much means &quot;you're a freakin' idiot but I'm too polite to say so&quot;. "
4,1469029747,Tue Apr 07 04:54:40 PDT 2009,NO_QUERY,lardnervalenz,"@Organic_Ryce haha  I thought you don't like to get a sun tan."
4,2018351596,Wed Jun 03 09:50:01 PDT 2009,NO_QUERY,SewingExaminer,"@Kudoskookies I did watch it...liked it, too  I like Ice Road Truckers "
0,2234918424,Fri Jun 19 00:01:45 PDT 2009,NO_QUERY,clarissawam,"@stephenpearne where are you? I'm 14th in Brighton &amp; have been here 30 mins "
0,1559580538,Sun Apr 19 11:30:51 PDT 2009,NO_QUERY,steph2479,"whatching tv. bak 2 skwl 2moz!!! "
4,1555820397,Sat Apr 18 20:47:18 PDT 2009,NO_QUERY,YogaArmy,"After working in the garden &amp; sun for 2+ hrs &amp; the gym &amp; workin til 4am last nite - kinda tired - Thank God for Coffee  and passion!!!"
4,1687466355,Sun May 03 08:46:23 PDT 2009,NO_QUERY,wonderjenn,"@JewelStaite Possibly, but we still love you. "
0,2184507408,Mon Jun 15 16:00:44 PDT 2009,NO_QUERY,a_broo,"@keagenreyes  i  want to go to VA beach "
0,1564014282,Mon Apr 20 01:20:11 PDT 2009,NO_QUERY,abziie,"is back at school "
4,1979049385,Sun May 31 01:26:03 PDT 2009,NO_QUERY,MeachoAdaPark,"On my way to sleep, still kinda drunk up eatin these Skittles Crazy Cores Shits. . .LOL I know I'm fuckin up but hey (shruggs shoulders) "
0,1833339368,Sun May 17 22:59:13 PDT 2009,NO_QUERY,janellecaminker,"can't find her Nintendo DS charger! "
4,2176384854,Mon Jun 15 03:43:43 PDT 2009,NO_QUERY,Katka23,"last 2 days @ work starting now....yeah "
4,1983709086,Sun May 31 13:40:53 PDT 2009,NO_QUERY,heysteph,"Too many sports on again. Let's go Fierce! Mister Andretti is currently racing &amp; the Pens play at 5. "
4,1992418875,Mon Jun 01 08:43:19 PDT 2009,NO_QUERY,frenchcuffexec,"@shoegalsarah clients you like and do an amazing job for won't care if your billing small stuff. mine dont. i charge them to sell to them "
4,1882793659,Fri May 22 07:29:48 PDT 2009,NO_QUERY,RoshelleFierro,"okay fam...more follow friday later so stay tuned!!  "
0,2221147167,Thu Jun 18 04:47:58 PDT 2009,NO_QUERY,HamptonsHowie,"@still_smoking Oh I will sleep nice to wake up to rain "
0,2012350074,Tue Jun 02 20:29:50 PDT 2009,NO_QUERY,KryssyNicole,"@starsandwings Me too. But Jon and esp Kate can gtfo off a bridge for all I care. I wanna adopt Alexis "
4,1752502922,Sat May 09 22:06:18 PDT 2009,NO_QUERY,ZarinaKayyy,"@laurenmontonen I DIDDDD. I MET THEM AGAIN "
0,1553207899,Sat Apr 18 13:39:19 PDT 2009,NO_QUERY,hdmovie,"it's 4 am now. . . i need to go to bed. I am dying of football "
4,2039655141,Thu Jun 04 22:28:53 PDT 2009,NO_QUERY,lil_green_smurf,"@dramafoyomomma http://twitpic.com/6n9h1 - awww so cute  love it!!"
4,2064742895,Sun Jun 07 07:03:42 PDT 2009,NO_QUERY,jessicaleigh143,"Watching space jam ! "
4,2070209191,Sun Jun 07 17:17:10 PDT 2009,NO_QUERY,aehawk10,"...@Treenie5 you know it!! Love your National anthem comment! "
4,2183475359,Mon Jun 15 14:33:23 PDT 2009,NO_QUERY,egg104,"Going to borders in a little bit. Maybe "
4,2032750514,Thu Jun 04 11:42:49 PDT 2009,NO_QUERY,supermileycee,"@ddlovato @mileycyrus @tracecyrus @emilyosment @therealtiffany @comeagainjen you all rock. i love you  xoxo"
0,2264398455,Sun Jun 21 03:44:53 PDT 2009,NO_QUERY,Shinybiscuit,"@WWDWD Oh no  I fainted in a clothes shop once when my mum jumped out of a rail of coats. I didn't know she was in town. The shame "
0,2039878194,Thu Jun 04 23:02:22 PDT 2009,NO_QUERY,100percentme,"@iscreamforlove im having another bad day "
4,1833717672,Mon May 18 00:12:48 PDT 2009,NO_QUERY,Ivan_Fail,"@meguzowskee Okay Foronda  APEng w/o Strasser is going to be so much funnnn tomorrow.."
4,1752796281,Sat May 09 23:01:13 PDT 2009,NO_QUERY,mikma,"@putnampig Is there going to Sausage on it  yum yum  "
4,1979511646,Sun May 31 03:21:59 PDT 2009,NO_QUERY,rockeye,"@Scar68 Ahh... okay. I reckon it depends why you're wearing them when it comes to wigs. "
0,1971369547,Sat May 30 06:56:42 PDT 2009,NO_QUERY,Hlookoff,"hates when you get up to pee and can't  fall back asleep an hour before the alarm rings "
4,2049915136,Fri Jun 05 17:43:43 PDT 2009,NO_QUERY,tysandra,"Twitter's bad.... very bad for you. Leaving now. "
0,2288402128,Mon Jun 22 19:06:55 PDT 2009,NO_QUERY,KaylaJonasx3,"jon and kate are getting a divorce  i feel horrible for those little children."
4,1955815918,Thu May 28 20:40:19 PDT 2009,NO_QUERY,tracybegins,"@jadorepsu hmm, maybe it *wouldn't* be a total waste of pixels. "
0,1984528834,Sun May 31 15:17:06 PDT 2009,NO_QUERY,voguetrashed,"@Nohition mine's next saturday. "
4,2052616233,Sat Jun 06 01:21:43 PDT 2009,NO_QUERY,IvanJonathan,"Umm, reached expo much too early... Hahahaha "
0,1932459485,Tue May 26 21:30:37 PDT 2009,NO_QUERY,Frau_B,"is very tired and fed up "
0,2298710909,Tue Jun 23 12:01:06 PDT 2009,NO_QUERY,smallblueangel,"*backache*  "
0,1973256349,Sat May 30 10:47:48 PDT 2009,NO_QUERY,melissamaples,"@BlondeByDesign ouch!  Road burn sucks. "
0,2231822943,Thu Jun 18 19:04:34 PDT 2009,NO_QUERY,lyprulz,"I miss having TCM "
4,2014704840,Wed Jun 03 02:24:42 PDT 2009,NO_QUERY,AshaJn,"i just looked it up, and after today i've got 14 weeks off. Filled with driving lessons, work and general wrong doings. "
0,2229761811,Thu Jun 18 16:10:14 PDT 2009,NO_QUERY,Kt_Rose517,"rainy day! not happy "
4,1968929406,Fri May 29 22:34:19 PDT 2009,NO_QUERY,rmssmith,"Enjoying a coffee with my bro at l'esspresso. Relaxing "
0,1983501675,Sun May 31 13:16:41 PDT 2009,NO_QUERY,ChocoTweet89,"oh dear..today is going by wayyy too soon. "
0,2225840866,Thu Jun 18 11:12:45 PDT 2009,NO_QUERY,PaulMcRobb,"been playing NFS:Undercover and I am now frustrated "
4,1997252287,Mon Jun 01 16:31:19 PDT 2009,NO_QUERY,ouelouelouel,"metro station on the 11th. who's down? "
4,1680957797,Sat May 02 12:53:17 PDT 2009,NO_QUERY,oliviasayswhat,"http://twitpic.com/4fbub - This was before the Jonas brothers concert last year "
0,2070888042,Sun Jun 07 18:28:17 PDT 2009,NO_QUERY,munchorz,"I had a nice nap, too. "
4,1989601462,Mon Jun 01 02:08:05 PDT 2009,NO_QUERY,bettinaXOXO,"@langfordperry which player do you like more Federer or Nadal? I love Federer, he is the best player ever and he is swiss like me "
4,1692176995,Sun May 03 19:26:20 PDT 2009,NO_QUERY,DonniesGirl69,"@GeorgiaPrincez He walks around lookin' all fine and shit......knowing that he's the shit....therefore..it's his fault. "
0,2051560062,Fri Jun 05 22:18:05 PDT 2009,NO_QUERY,surae_in_nuce,"dammit all, game over. twins win 2-1 "
4,1573717373,Tue Apr 21 02:31:05 PDT 2009,NO_QUERY,Dozeymagz,"@PoisonIvy69 Oh! Thank you "
0,2065807650,Sun Jun 07 09:19:49 PDT 2009,NO_QUERY,16_MileyCyrus,"@PatsyTravers I no, my parents are fed up with mileyy  and so are my friends haha, i need to learn when to shut up about her! lol x"
4,1881239826,Fri May 22 04:03:35 PDT 2009,NO_QUERY,abbieeeee,"Ahh just painted a manacin and a box "
4,1971738445,Sat May 30 07:47:21 PDT 2009,NO_QUERY,olivia_15,"@therealpickler OMG me 2!!! and the virus i have have made me hurt my neck   i hope u get better "
4,2061458265,Sat Jun 06 20:54:49 PDT 2009,NO_QUERY,ginny9577,"@_CrC_ Happy Birthday Chris "
4,1679382855,Sat May 02 09:13:19 PDT 2009,NO_QUERY,deililly,"@MTFF Proper tea? The UK or is there somewhere else that can do it? "
0,2018152021,Wed Jun 03 09:31:08 PDT 2009,NO_QUERY,LauRenxExCarter,"@PoloBandit that iAm  lol &amp;&amp; so? I'm watchin DHW, havent seen SpongeBob in a minute tho"
4,1834931505,Mon May 18 04:39:09 PDT 2009,NO_QUERY,booksNyarn,"@divarabbit Beautiful!  Your voice introduced me to Ani at MM so many years ago.  An honor to hear it again.  "
0,1792717366,Thu May 14 00:00:44 PDT 2009,NO_QUERY,ScottTrieglaff,"Just had three power outages and now my computer won't start "
4,1559008451,Sun Apr 19 10:00:34 PDT 2009,NO_QUERY,SiriusRepublic,"@dobie_evgeni I absolutely did! All 9K of it! "
4,1770951799,Mon May 11 22:43:32 PDT 2009,NO_QUERY,circuitmag,"hmm...ascend later for urban tuesdays?  what do you think?  see you there? "
0,2001877668,Tue Jun 02 02:23:12 PDT 2009,NO_QUERY,victorriiaa,"thoughts are with all the AIR FRACE people who have been affected by the result it is just terrible "
0,1823180156,Sat May 16 21:18:32 PDT 2009,NO_QUERY,mcraddictal,"@mcrfash1  i don't like them"
0,2061150203,Sat Jun 06 20:16:44 PDT 2009,NO_QUERY,carors,"@itstheclimb i say nooooou  i dunno why xd hahaha lets talk from direct message (:"
0,2194020335,Tue Jun 16 09:14:16 PDT 2009,NO_QUERY,jsiebenmark,"@travisheying don't sweat it. I'm not on there either. "
4,1686904698,Sun May 03 07:09:56 PDT 2009,NO_QUERY,wishfulxthinker,"ugh homework day. but then i get a nice relaxing week of studying "
4,1825459209,Sun May 17 05:46:33 PDT 2009,NO_QUERY,LaureneGale,"http://twitpic.com/5cv71 - the guy who oriented us in Benilde took this picture. "
0,1968368257,Fri May 29 21:17:34 PDT 2009,NO_QUERY,TheGreatIAm777,"sooooo.....i just realized.......I'M HUNGRY "
4,2053500554,Sat Jun 06 04:46:37 PDT 2009,NO_QUERY,shefaly,"@dangillmor Will a recorded match do? I am happy to explain it to you if you let me know when you are here next "
0,2044123437,Fri Jun 05 08:54:14 PDT 2009,NO_QUERY,misspaigeanne,"Thunderstorm  time to get our nails done!"
0,1968795882,Fri May 29 22:14:15 PDT 2009,NO_QUERY,amryrail,"little abang Rykal has got high fever.. My poor baby boy.. He's so miserable.. "
0,1827583388,Sun May 17 11:01:06 PDT 2009,NO_QUERY,kennethcold,"ftswindle =/ @rehes @kennethcold yo I forgot to give you your camera "
4,2056718067,Sat Jun 06 11:39:52 PDT 2009,NO_QUERY,embereye,"OH while at Housing Works open air book market &quot;Who reads anymore?&quot; "
0,2246475535,Fri Jun 19 17:39:10 PDT 2009,NO_QUERY,jacigilliland,"uhh no movies tonight  instead just picking up @meliamiller &amp; getting pizza &amp; renting movies."
0,1754396969,Sun May 10 06:07:36 PDT 2009,NO_QUERY,jesslaw,"I'm mad at Snapfish because I ordered a card for my Mom LAST sunday when they sent me an e-mail about it, and the card never came "
0,2267183058,Sun Jun 21 09:45:37 PDT 2009,NO_QUERY,thatpeskylimey,"@garhol won't have net access til I'm back from hols now "
0,1970976642,Sat May 30 05:50:45 PDT 2009,NO_QUERY,ayyo_katieee,"just wishes you would call; unfortunately I got my hopes up again  Dammit Weston."
4,1999821180,Mon Jun 01 20:53:08 PDT 2009,NO_QUERY,tiombelockhart,"@jaydillaum who said you was nice "
4,1997139106,Mon Jun 01 16:19:24 PDT 2009,NO_QUERY,AlexOh_my_honey,"is going on hollliiidayyyy on wed!  CANT WAIT!  xxxxxxxxxxx"
4,1882466096,Fri May 22 06:55:28 PDT 2009,NO_QUERY,d4zza,"#starplayer tonight "
4,1469729133,Tue Apr 07 07:14:49 PDT 2009,NO_QUERY,artistikem,"@PeterWelland understandable, don't feel so bad  I'm here writing because of having become jobless some days ago "
4,1881428322,Fri May 22 04:38:08 PDT 2009,NO_QUERY,atuarre,"@dekrazee1 I will be fine "
0,2002857097,Tue Jun 02 05:19:55 PDT 2009,NO_QUERY,vandrade,"dazed and confused!  prova de tecom "
0,2248167566,Fri Jun 19 20:12:15 PDT 2009,NO_QUERY,Brock,"Just like last year: new iPhone comes out and my old one slows to a crawl. Can't upgrade cheap till mid-December "
